survtype,location_name,iso2_code,yearweek,week_end_date,indicator,age,value
primary care syndromic,Estonia,EE,2024-W05,2024-02-04,ILIconsultationrate,5-14,655.4
primary care syndromic,Estonia,EE,2024-W05,2024-02-04,ILIconsultationrate,65+,115.3
primary care syndromic,Estonia,EE,2024-W05,2024-02-04,ILIconsultationrate,total,318.4
primary care syndromic,Estonia,EE,2024-W04,2024-01-28,ILIconsultationrate,0-4,1346.4
primary care syndromic,Estonia,EE,2024-W04,2024-01-28,ILIconsultationrate,15-64,202.7
primary care syndromic,Estonia,EE,2024-W04,2024-01-28,ILIconsultationrate,5-14,536.8
primary care syndromic,Estonia,EE,2024-W04,2024-01-28,ILIconsultationrate,65+,105.3
primary care syndromic,Estonia,EE,2024-W04,2024-01-28,ILIconsultationrate,total,288.4
primary care syndromic,Estonia,EE,2024-W03,2024-01-21,ILIconsultationrate,0-4,1009.8
primary care syndromic,Estonia,EE,2024-W03,2024-01-21,ILIconsultationrate,15-64,238.2
primary care syndromic,Estonia,EE,2024-W03,2024-01-21,ILIconsultationrate,5-14,557.8
primary care syndromic,Estonia,EE,2024-W03,2024-01-21,ILIconsultationrate,65+,100.3
primary care syndromic,Estonia,EE,2024-W03,2024-01-21,ILIconsultationrate,total,295.3
primary care syndromic,Estonia,EE,2024-W02,2024-01-14,ILIconsultationrate,0-4,865.5
primary care syndromic,Estonia,EE,2024-W02,2024-01-14,ILIconsultationrate,15-64,269.8
primary care syndromic,Estonia,EE,2024-W02,2024-01-14,ILIconsultationrate,5-14,557.8
primary care syndromic,Estonia,EE,2024-W02,2024-01-14,ILIconsultationrate,65+,125.4
primary care syndromic,Estonia,EE,2024-W02,2024-01-14,ILIconsultationrate,total,312.4
primary care syndromic,Estonia,EE,2024-W01,2024-01-07,ILIconsultationrate,0-4,1009.8
primary care syndromic,Estonia,EE,2024-W01,2024-01-07,ILIconsultationrate,15-64,309.3
primary care syndromic,Estonia,EE,2024-W01,2024-01-07,ILIconsultationrate,5-14,536.8
primary care syndromic,Estonia,EE,2024-W01,2024-01-07,ILIconsultationrate,65+,180.5
primary care syndromic,Estonia,EE,2024-W01,2024-01-07,ILIconsultationrate,total,352.8
primary care syndromic,Estonia,EE,2023-W52,2023-12-31,ILIconsultationrate,0-4,865.5
primary care syndromic,Estonia,EE,2023-W52,2023-12-31,ILIconsultationrate,15-64,252.7
primary care syndromic,Estonia,EE,2023-W52,2023-12-31,ILIconsultationrate,5-14,606.6
primary care syndromic,Estonia,EE,2023-W52,2023-12-31,ILIconsultationrate,65+,120.4
primary care syndromic,Estonia,EE,2023-W52,2023-12-31,ILIconsultationrate,total,306.4
primary care syndromic,Estonia,EE,2023-W51,2023-12-24,ILIconsultationrate,0-4,929.6
primary care syndromic,Estonia,EE,2023-W51,2023-12-24,ILIconsultationrate,15-64,268.5
primary care syndromic,Estonia,EE,2023-W51,2023-12-24,ILIconsultationrate,5-14,641.4
primary care syndromic,Estonia,EE,2023-W51,2023-12-24,ILIconsultationrate,65+,125.4
primary care syndromic,Estonia,EE,2023-W51,2023-12-24,ILIconsultationrate,total,325.3
primary care syndromic,Estonia,EE,2023-W50,2023-12-17,ILIconsultationrate,0-4,945.7
primary care syndromic,Estonia,EE,2023-W50,2023-12-17,ILIconsultationrate,15-64,358.0
primary care syndromic,Estonia,EE,2023-W50,2023-12-17,ILIconsultationrate,5-14,725.1
primary care syndromic,Estonia,EE,2023-W50,2023-12-17,ILIconsultationrate,65+,130.4
primary care syndromic,Estonia,EE,2023-W50,2023-12-17,ILIconsultationrate,total,395.7
primary care syndromic,Estonia,EE,2023-W49,2023-12-10,ILIconsultationrate,0-4,993.7
primary care syndromic,Estonia,EE,2023-W49,2023-12-10,ILIconsultationrate,15-64,284.3
primary care syndromic,Estonia,EE,2023-W49,2023-12-10,ILIconsultationrate,5-14,613.5
primary care syndromic,Estonia,EE,2023-W49,2023-12-10,ILIconsultationrate,65+,150.5
primary care syndromic,Estonia,EE,2023-W49,2023-12-10,ILIconsultationrate,total,339.9
primary care syndromic,Estonia,EE,2023-W48,2023-12-03,ILIconsultationrate,0-4,993.7
primary care syndromic,Estonia,EE,2023-W48,2023-12-03,ILIconsultationrate,15-64,288.2
primary care syndromic,Estonia,EE,2023-W48,2023-12-03,ILIconsultationrate,5-14,683.3
primary care syndromic,Estonia,EE,2023-W48,2023-12-03,ILIconsultationrate,65+,115.3
primary care syndromic,Estonia,EE,2023-W48,2023-12-03,ILIconsultationrate,total,345.1
primary care syndromic,Estonia,EE,2023-W47,2023-11-26,ILIconsultationrate,0-4,961.7
primary care syndromic,Estonia,EE,2023-W47,2023-11-26,ILIconsultationrate,15-64,256.6
primary care syndromic,Estonia,EE,2023-W47,2023-11-26,ILIconsultationrate,5-14,592.6
primary care syndromic,Estonia,EE,2023-W47,2023-11-26,ILIconsultationrate,65+,50.2
primary care syndromic,Estonia,EE,2023-W47,2023-11-26,ILIconsultationrate,total,300.4
primary care syndromic,Estonia,EE,2023-W46,2023-11-19,ILIconsultationrate,0-4,1025.8
primary care syndromic,Estonia,EE,2023-W46,2023-11-19,ILIconsultationrate,15-64,271.1
primary care syndromic,Estonia,EE,2023-W46,2023-11-19,ILIconsultationrate,5-14,509.0
primary care syndromic,Estonia,EE,2023-W46,2023-11-19,ILIconsultationrate,65+,85.3
primary care syndromic,Estonia,EE,2023-W46,2023-11-19,ILIconsultationrate,total,309.0
primary care syndromic,Estonia,EE,2023-W45,2023-11-12,ILIconsultationrate,0-4,865.5
primary care syndromic,Estonia,EE,2023-W45,2023-11-12,ILIconsultationrate,15-64,273.8
primary care syndromic,Estonia,EE,2023-W45,2023-11-12,ILIconsultationrate,5-14,432.3
primary care syndromic,Estonia,EE,2023-W45,2023-11-12,ILIconsultationrate,65+,100.3
primary care syndromic,Estonia,EE,2023-W45,2023-11-12,ILIconsultationrate,total,295.3
primary care syndromic,Estonia,EE,2023-W44,2023-11-05,ILIconsultationrate,0-4,881.6
primary care syndromic,Estonia,EE,2023-W44,2023-11-05,ILIconsultationrate,15-64,196.1
primary care syndromic,Estonia,EE,2023-W44,2023-11-05,ILIconsultationrate,5-14,306.8
primary care syndromic,Estonia,EE,2023-W44,2023-11-05,ILIconsultationrate,65+,45.1
primary care syndromic,Estonia,EE,2023-W44,2023-11-05,ILIconsultationrate,total,220.6
primary care syndromic,Estonia,EE,2023-W43,2023-10-29,ILIconsultationrate,0-4,609.1
primary care syndromic,Estonia,EE,2023-W43,2023-10-29,ILIconsultationrate,15-64,161.9
primary care syndromic,Estonia,EE,2023-W43,2023-10-29,ILIconsultationrate,5-14,327.7
primary care syndromic,Estonia,EE,2023-W43,2023-10-29,ILIconsultationrate,65+,95.3
primary care syndromic,Estonia,EE,2023-W43,2023-10-29,ILIconsultationrate,total,194.8
primary care syndromic,Estonia,EE,2023-W42,2023-10-22,ILIconsultationrate,0-4,480.8
primary care syndromic,Estonia,EE,2023-W42,2023-10-22,ILIconsultationrate,15-64,101.3
primary care syndromic,Estonia,EE,2023-W42,2023-10-22,ILIconsultationrate,5-14,376.5
primary care syndromic,Estonia,EE,2023-W42,2023-10-22,ILIconsultationrate,65+,40.1
primary care syndromic,Estonia,EE,2023-W42,2023-10-22,ILIconsultationrate,total,145.1
primary care syndromic,Estonia,EE,2023-W41,2023-10-15,ILIconsultationrate,0-4,881.6
primary care syndromic,Estonia,EE,2023-W41,2023-10-15,ILIconsultationrate,15-64,154.0
primary care syndromic,Estonia,EE,2023-W41,2023-10-15,ILIconsultationrate,5-14,348.6
primary care syndromic,Estonia,EE,2023-W41,2023-10-15,ILIconsultationrate,65+,45.1
primary care syndromic,Estonia,EE,2023-W41,2023-10-15,ILIconsultationrate,total,198.3
primary care syndromic,Estonia,EE,2023-W40,2023-10-08,ILIconsultationrate,0-4,641.1
primary care syndromic,Estonia,EE,2023-W40,2023-10-08,ILIconsultationrate,15-64,140.8
primary care syndromic,Estonia,EE,2023-W40,2023-10-08,ILIconsultationrate,5-14,299.8
primary care syndromic,Estonia,EE,2023-W40,2023-10-08,ILIconsultationrate,65+,45.1
primary care syndromic,Estonia,EE,2023-W40,2023-10-08,ILIconsultationrate,total,170.8
primary care syndromic,Estonia,EE,2023-W39,2023-10-01,ILIconsultationrate,0-4,610.4
primary care syndromic,Estonia,EE,2023-W39,2023-10-01,ILIconsultationrate,15-64,165.8
primary care syndromic,Estonia,EE,2023-W39,2023-10-01,ILIconsultationrate,5-14,275.1
primary care syndromic,Estonia,EE,2023-W39,2023-10-01,ILIconsultationrate,65+,67.4
primary care syndromic,Estonia,EE,2023-W39,2023-10-01,ILIconsultationrate,total,188.9
primary care syndromic,Estonia,EE,2023-W38,2023-09-24,ILIconsultationrate,0-4,595.5
primary care syndromic,Estonia,EE,2023-W38,2023-09-24,ILIconsultationrate,15-64,172.3
primary care syndromic,Estonia,EE,2023-W38,2023-09-24,ILIconsultationrate,5-14,315.4
primary care syndromic,Estonia,EE,2023-W38,2023-09-24,ILIconsultationrate,65+,41.5
primary care syndromic,Estonia,EE,2023-W38,2023-09-24,ILIconsultationrate,total,193.2
primary care syndromic,Estonia,EE,2023-W37,2023-09-17,ILIconsultationrate,0-4,610.4
primary care syndromic,Estonia,EE,2023-W37,2023-09-17,ILIconsultationrate,15-64,155.4
primary care syndromic,Estonia,EE,2023-W37,2023-09-17,ILIconsultationrate,5-14,315.4
primary care syndromic,Estonia,EE,2023-W37,2023-09-17,ILIconsultationrate,65+,57.0
primary care syndromic,Estonia,EE,2023-W37,2023-09-17,ILIconsultationrate,total,185.5
primary care syndromic,Estonia,EE,2023-W36,2023-09-10,ILIconsultationrate,0-4,372.2
primary care syndromic,Estonia,EE,2023-W36,2023-09-10,ILIconsultationrate,15-64,104.5
primary care syndromic,Estonia,EE,2023-W36,2023-09-10,ILIconsultationrate,5-14,181.2
primary care syndromic,Estonia,EE,2023-W36,2023-09-10,ILIconsultationrate,65+,25.9
primary care syndromic,Estonia,EE,2023-W36,2023-09-10,ILIconsultationrate,total,116.6
primary care syndromic,Estonia,EE,2023-W35,2023-09-03,ILIconsultationrate,0-4,416.9
primary care syndromic,Estonia,EE,2023-W35,2023-09-03,ILIconsultationrate,15-64,99.2
primary care syndromic,Estonia,EE,2023-W35,2023-09-03,ILIconsultationrate,5-14,127.5
primary care syndromic,Estonia,EE,2023-W35,2023-09-03,ILIconsultationrate,65+,25.9
primary care syndromic,Estonia,EE,2023-W35,2023-09-03,ILIconsultationrate,total,108.9
primary care syndromic,Estonia,EE,2023-W34,2023-08-27,ILIconsultationrate,0-4,208.4
primary care syndromic,Estonia,EE,2023-W34,2023-08-27,ILIconsultationrate,15-64,50.9
primary care syndromic,Estonia,EE,2023-W34,2023-08-27,ILIconsultationrate,5-14,47.0
primary care syndromic,Estonia,EE,2023-W34,2023-08-27,ILIconsultationrate,65+,0.0
primary care syndromic,Estonia,EE,2023-W34,2023-08-27,ILIconsultationrate,total,51.1
primary care syndromic,Estonia,EE,2023-W33,2023-08-20,ILIconsultationrate,0-4,119.1
primary care syndromic,Estonia,EE,2023-W33,2023-08-20,ILIconsultationrate,15-64,58.8
primary care syndromic,Estonia,EE,2023-W33,2023-08-20,ILIconsultationrate,5-14,47.0
primary care syndromic,Estonia,EE,2023-W33,2023-08-20,ILIconsultationrate,65+,15.6
primary care syndromic,Estonia,EE,2023-W33,2023-08-20,ILIconsultationrate,total,53.6
primary care syndromic,Estonia,EE,2023-W32,2023-08-13,ILIconsultationrate,0-4,193.5
primary care syndromic,Estonia,EE,2023-W32,2023-08-13,ILIconsultationrate,15-64,32.6
primary care syndromic,Estonia,EE,2023-W32,2023-08-13,ILIconsultationrate,5-14,40.3
primary care syndromic,Estonia,EE,2023-W32,2023-08-13,ILIconsultationrate,65+,0.0
primary care syndromic,Estonia,EE,2023-W32,2023-08-13,ILIconsultationrate,total,37.4
primary care syndromic,Estonia,EE,2023-W31,2023-08-06,ILIconsultationrate,0-4,104.2
primary care syndromic,Estonia,EE,2023-W31,2023-08-06,ILIconsultationrate,15-64,50.9
primary care syndromic,Estonia,EE,2023-W31,2023-08-06,ILIconsultationrate,5-14,40.3
primary care syndromic,Estonia,EE,2023-W31,2023-08-06,ILIconsultationrate,65+,0.0
primary care syndromic,Estonia,EE,2023-W31,2023-08-06,ILIconsultationrate,total,44.3
primary care syndromic,Estonia,EE,2023-W29,2023-07-23,ILIconsultationrate,0-4,238.2
primary care syndromic,Estonia,EE,2023-W29,2023-07-23,ILIconsultationrate,15-64,62.7
primary care syndromic,Estonia,EE,2023-W29,2023-07-23,ILIconsultationrate,5-14,40.3
primary care syndromic,Estonia,EE,2023-W29,2023-07-23,ILIconsultationrate,65+,25.9
primary care syndromic,Estonia,EE,2023-W29,2023-07-23,ILIconsultationrate,total,63.8
primary care syndromic,Estonia,EE,2023-W28,2023-07-16,ILIconsultationrate,0-4,372.2
primary care syndromic,Estonia,EE,2023-W28,2023-07-16,ILIconsultationrate,15-64,73.1
primary care syndromic,Estonia,EE,2023-W28,2023-07-16,ILIconsultationrate,5-14,100.7
primary care syndromic,Estonia,EE,2023-W28,2023-07-16,ILIconsultationrate,65+,10.4
primary care syndromic,Estonia,EE,2023-W28,2023-07-16,ILIconsultationrate,total,83.4
primary care syndromic,Estonia,EE,2023-W27,2023-07-09,ILIconsultationrate,0-4,506.2
primary care syndromic,Estonia,EE,2023-W27,2023-07-09,ILIconsultationrate,15-64,87.5
primary care syndromic,Estonia,EE,2023-W27,2023-07-09,ILIconsultationrate,5-14,140.9
primary care syndromic,Estonia,EE,2023-W27,2023-07-09,ILIconsultationrate,65+,41.5
primary care syndromic,Estonia,EE,2023-W27,2023-07-09,ILIconsultationrate,total,110.6
primary care syndromic,Estonia,EE,2023-W26,2023-07-02,ILIconsultationrate,0-4,506.2
primary care syndromic,Estonia,EE,2023-W26,2023-07-02,ILIconsultationrate,15-64,77.0
primary care syndromic,Estonia,EE,2023-W26,2023-07-02,ILIconsultationrate,5-14,127.5
primary care syndromic,Estonia,EE,2023-W26,2023-07-02,ILIconsultationrate,65+,46.7
primary care syndromic,Estonia,EE,2023-W26,2023-07-02,ILIconsultationrate,total,103.0
primary care syndromic,Estonia,EE,2023-W25,2023-06-25,ILIconsultationrate,0-4,506.2
primary care syndromic,Estonia,EE,2023-W25,2023-06-25,ILIconsultationrate,15-64,82.3
primary care syndromic,Estonia,EE,2023-W25,2023-06-25,ILIconsultationrate,5-14,228.1
primary care syndromic,Estonia,EE,2023-W25,2023-06-25,ILIconsultationrate,65+,25.9
primary care syndromic,Estonia,EE,2023-W25,2023-06-25,ILIconsultationrate,total,115.7
primary care syndromic,Estonia,EE,2023-W24,2023-06-18,ILIconsultationrate,0-4,595.5
primary care syndromic,Estonia,EE,2023-W24,2023-06-18,ILIconsultationrate,15-64,95.3
primary care syndromic,Estonia,EE,2023-W24,2023-06-18,ILIconsultationrate,5-14,214.7
primary care syndromic,Estonia,EE,2023-W24,2023-06-18,ILIconsultationrate,65+,25.9
primary care syndromic,Estonia,EE,2023-W24,2023-06-18,ILIconsultationrate,total,127.7
primary care syndromic,Estonia,EE,2023-W23,2023-06-11,ILIconsultationrate,0-4,893.3
primary care syndromic,Estonia,EE,2023-W23,2023-06-11,ILIconsultationrate,15-64,144.9
primary care syndromic,Estonia,EE,2023-W23,2023-06-11,ILIconsultationrate,5-14,328.8
primary care syndromic,Estonia,EE,2023-W23,2023-06-11,ILIconsultationrate,65+,41.5
primary care syndromic,Estonia,EE,2023-W23,2023-06-11,ILIconsultationrate,total,194.0
primary care syndromic,Estonia,EE,2023-W22,2023-06-04,ILIconsultationrate,0-4,446.6
primary care syndromic,Estonia,EE,2023-W22,2023-06-04,ILIconsultationrate,15-64,94.0
primary care syndromic,Estonia,EE,2023-W22,2023-06-04,ILIconsultationrate,5-14,114.1
primary care syndromic,Estonia,EE,2023-W22,2023-06-04,ILIconsultationrate,65+,20.7
primary care syndromic,Estonia,EE,2023-W22,2023-06-04,ILIconsultationrate,total,104.7
primary care syndromic,Estonia,EE,2023-W21,2023-05-28,ILIconsultationrate,0-4,357.3
primary care syndromic,Estonia,EE,2023-W21,2023-05-28,ILIconsultationrate,15-64,77.0
primary care syndromic,Estonia,EE,2023-W21,2023-05-28,ILIconsultationrate,5-14,147.6
primary care syndromic,Estonia,EE,2023-W21,2023-05-28,ILIconsultationrate,65+,31.1
primary care syndromic,Estonia,EE,2023-W21,2023-05-28,ILIconsultationrate,total,94.5
primary care syndromic,Estonia,EE,2023-W20,2023-05-21,ILIconsultationrate,0-4,446.6
primary care syndromic,Estonia,EE,2023-W20,2023-05-21,ILIconsultationrate,15-64,90.1
primary care syndromic,Estonia,EE,2023-W20,2023-05-21,ILIconsultationrate,5-14,228.1
primary care syndromic,Estonia,EE,2023-W20,2023-05-21,ILIconsultationrate,65+,31.1
primary care syndromic,Estonia,EE,2023-W20,2023-05-21,ILIconsultationrate,total,118.3
primary care syndromic,Estonia,EE,2023-W19,2023-05-14,ILIconsultationrate,0-4,714.6
primary care syndromic,Estonia,EE,2023-W19,2023-05-14,ILIconsultationrate,15-64,150.2
primary care syndromic,Estonia,EE,2023-W19,2023-05-14,ILIconsultationrate,5-14,322.1
primary care syndromic,Estonia,EE,2023-W19,2023-05-14,ILIconsultationrate,65+,46.7
primary care syndromic,Estonia,EE,2023-W19,2023-05-14,ILIconsultationrate,total,187.2
primary care syndromic,Estonia,EE,2023-W18,2023-05-07,ILIconsultationrate,0-4,684.8
primary care syndromic,Estonia,EE,2023-W18,2023-05-07,ILIconsultationrate,15-64,120.1
primary care syndromic,Estonia,EE,2023-W18,2023-05-07,ILIconsultationrate,5-14,181.2
primary care syndromic,Estonia,EE,2023-W18,2023-05-07,ILIconsultationrate,65+,62.2
primary care syndromic,Estonia,EE,2023-W18,2023-05-07,ILIconsultationrate,total,150.6
primary care syndromic,Estonia,EE,2023-W17,2023-04-30,ILIconsultationrate,0-4,923.0
primary care syndromic,Estonia,EE,2023-W17,2023-04-30,ILIconsultationrate,15-64,171.0
primary care syndromic,Estonia,EE,2023-W17,2023-04-30,ILIconsultationrate,5-14,248.3
primary care syndromic,Estonia,EE,2023-W17,2023-04-30,ILIconsultationrate,65+,62.2
primary care syndromic,Estonia,EE,2023-W17,2023-04-30,ILIconsultationrate,total,206.0
primary care syndromic,Estonia,EE,2023-W16,2023-04-23,ILIconsultationrate,0-4,1042.1
primary care syndromic,Estonia,EE,2023-W16,2023-04-23,ILIconsultationrate,15-64,188.0
primary care syndromic,Estonia,EE,2023-W16,2023-04-23,ILIconsultationrate,5-14,355.6
primary care syndromic,Estonia,EE,2023-W16,2023-04-23,ILIconsultationrate,65+,98.5
primary care syndromic,Estonia,EE,2023-W16,2023-04-23,ILIconsultationrate,total,243.4
primary care syndromic,Estonia,EE,2023-W15,2023-04-16,ILIconsultationrate,0-4,937.9
primary care syndromic,Estonia,EE,2023-W15,2023-04-16,ILIconsultationrate,15-64,223.3
primary care syndromic,Estonia,EE,2023-W15,2023-04-16,ILIconsultationrate,5-14,436.2
primary care syndromic,Estonia,EE,2023-W15,2023-04-16,ILIconsultationrate,65+,88.1
primary care syndromic,Estonia,EE,2023-W15,2023-04-16,ILIconsultationrate,total,268.9
primary care syndromic,Estonia,EE,2023-W14,2023-04-09,ILIconsultationrate,0-4,997.5
primary care syndromic,Estonia,EE,2023-W14,2023-04-09,ILIconsultationrate,15-64,244.2
primary care syndromic,Estonia,EE,2023-W14,2023-04-09,ILIconsultationrate,5-14,483.1
primary care syndromic,Estonia,EE,2023-W14,2023-04-09,ILIconsultationrate,65+,72.6
primary care syndromic,Estonia,EE,2023-W14,2023-04-09,ILIconsultationrate,total,289.4
primary care syndromic,Estonia,EE,2023-W13,2023-04-02,ILIconsultationrate,0-4,1027.2
primary care syndromic,Estonia,EE,2023-W13,2023-04-02,ILIconsultationrate,15-64,250.7
primary care syndromic,Estonia,EE,2023-W13,2023-04-02,ILIconsultationrate,5-14,476.4
primary care syndromic,Estonia,EE,2023-W13,2023-04-02,ILIconsultationrate,65+,82.9
primary care syndromic,Estonia,EE,2023-W13,2023-04-02,ILIconsultationrate,total,296.2
primary care syndromic,Estonia,EE,2023-W12,2023-03-26,ILIconsultationrate,0-4,893.3
primary care syndromic,Estonia,EE,2023-W12,2023-03-26,ILIconsultationrate,15-64,216.7
primary care syndromic,Estonia,EE,2023-W12,2023-03-26,ILIconsultationrate,5-14,469.7
primary care syndromic,Estonia,EE,2023-W12,2023-03-26,ILIconsultationrate,65+,67.4
primary care syndromic,Estonia,EE,2023-W12,2023-03-26,ILIconsultationrate,total,263.0
primary care syndromic,Estonia,EE,2023-W11,2023-03-19,ILIconsultationrate,0-4,893.3
primary care syndromic,Estonia,EE,2023-W11,2023-03-19,ILIconsultationrate,15-64,246.8
primary care syndromic,Estonia,EE,2023-W11,2023-03-19,ILIconsultationrate,5-14,483.1
primary care syndromic,Estonia,EE,2023-W11,2023-03-19,ILIconsultationrate,65+,72.6
primary care syndromic,Estonia,EE,2023-W11,2023-03-19,ILIconsultationrate,total,285.1
primary care syndromic,Estonia,EE,2023-W10,2023-03-12,ILIconsultationrate,0-4,729.5
primary care syndromic,Estonia,EE,2023-W10,2023-03-12,ILIconsultationrate,15-64,258.5
primary care syndromic,Estonia,EE,2023-W10,2023-03-12,ILIconsultationrate,5-14,476.4
primary care syndromic,Estonia,EE,2023-W10,2023-03-12,ILIconsultationrate,65+,67.4
primary care syndromic,Estonia,EE,2023-W10,2023-03-12,ILIconsultationrate,total,281.7
primary care syndromic,Estonia,EE,2023-W09,2023-03-05,ILIconsultationrate,0-4,1265.4
primary care syndromic,Estonia,EE,2023-W09,2023-03-05,ILIconsultationrate,15-64,267.7
primary care syndromic,Estonia,EE,2023-W09,2023-03-05,ILIconsultationrate,5-14,449.6
primary care syndromic,Estonia,EE,2023-W09,2023-03-05,ILIconsultationrate,65+,77.8
primary care syndromic,Estonia,EE,2023-W09,2023-03-05,ILIconsultationrate,total,316.6
primary care syndromic,Estonia,EE,2023-W08,2023-02-26,ILIconsultationrate,0-4,1042.1
primary care syndromic,Estonia,EE,2023-W08,2023-02-26,ILIconsultationrate,15-64,249.4
primary care syndromic,Estonia,EE,2023-W08,2023-02-26,ILIconsultationrate,5-14,469.7
primary care syndromic,Estonia,EE,2023-W08,2023-02-26,ILIconsultationrate,65+,82.9
primary care syndromic,Estonia,EE,2023-W08,2023-02-26,ILIconsultationrate,total,295.3
primary care syndromic,Estonia,EE,2023-W07,2023-02-19,ILIconsultationrate,0-4,130.1
primary care syndromic,Estonia,EE,2023-W07,2023-02-19,ILIconsultationrate,15-64,25.3
primary care syndromic,Estonia,EE,2023-W07,2023-02-19,ILIconsultationrate,5-14,57.4
primary care syndromic,Estonia,EE,2023-W07,2023-02-19,ILIconsultationrate,65+,6.6
primary care syndromic,Estonia,EE,2023-W07,2023-02-19,ILIconsultationrate,total,30.6
primary care syndromic,Estonia,EE,2023-W06,2023-02-12,ILIconsultationrate,0-4,1057.0
primary care syndromic,Estonia,EE,2023-W06,2023-02-12,ILIconsultationrate,15-64,231.1
primary care syndromic,Estonia,EE,2023-W06,2023-02-12,ILIconsultationrate,5-14,597.2
primary care syndromic,Estonia,EE,2023-W06,2023-02-12,ILIconsultationrate,65+,124.4
primary care syndromic,Estonia,EE,2023-W06,2023-02-12,ILIconsultationrate,total,307.2
primary care syndromic,Estonia,EE,2023-W05,2023-02-05,ILIconsultationrate,0-4,1697.2
primary care syndromic,Estonia,EE,2023-W05,2023-02-05,ILIconsultationrate,15-64,278.1
primary care syndromic,Estonia,EE,2023-W05,2023-02-05,ILIconsultationrate,5-14,523.4
primary care syndromic,Estonia,EE,2023-W05,2023-02-05,ILIconsultationrate,65+,77.8
primary care syndromic,Estonia,EE,2023-W05,2023-02-05,ILIconsultationrate,total,357.4
primary care syndromic,Estonia,EE,2023-W04,2023-01-29,ILIconsultationrate,0-4,1429.2
primary care syndromic,Estonia,EE,2023-W04,2023-01-29,ILIconsultationrate,15-64,292.5
primary care syndromic,Estonia,EE,2023-W04,2023-01-29,ILIconsultationrate,5-14,583.8
primary care syndromic,Estonia,EE,2023-W04,2023-01-29,ILIconsultationrate,65+,140.0
primary care syndromic,Estonia,EE,2023-W04,2023-01-29,ILIconsultationrate,total,369.4
primary care syndromic,Estonia,EE,2023-W03,2023-01-22,ILIconsultationrate,0-4,1205.9
primary care syndromic,Estonia,EE,2023-W03,2023-01-22,ILIconsultationrate,15-64,379.9
primary care syndromic,Estonia,EE,2023-W03,2023-01-22,ILIconsultationrate,5-14,530.1
primary care syndromic,Estonia,EE,2023-W03,2023-01-22,ILIconsultationrate,65+,124.4
primary care syndromic,Estonia,EE,2023-W03,2023-01-22,ILIconsultationrate,total,404.3
primary care syndromic,Estonia,EE,2023-W02,2023-01-15,ILIconsultationrate,0-4,1205.9
primary care syndromic,Estonia,EE,2023-W02,2023-01-15,ILIconsultationrate,15-64,379.9
primary care syndromic,Estonia,EE,2023-W02,2023-01-15,ILIconsultationrate,5-14,530.1
primary care syndromic,Estonia,EE,2023-W02,2023-01-15,ILIconsultationrate,65+,124.4
primary care syndromic,Estonia,EE,2023-W02,2023-01-15,ILIconsultationrate,total,404.3
primary care syndromic,Estonia,EE,2023-W01,2023-01-08,ILIconsultationrate,0-4,1563.2
primary care syndromic,Estonia,EE,2023-W01,2023-01-08,ILIconsultationrate,15-64,398.2
primary care syndromic,Estonia,EE,2023-W01,2023-01-08,ILIconsultationrate,5-14,489.8
primary care syndromic,Estonia,EE,2023-W01,2023-01-08,ILIconsultationrate,65+,124.4
primary care syndromic,Estonia,EE,2023-W01,2023-01-08,ILIconsultationrate,total,431.5
primary care syndromic,Estonia,EE,2022-W52,2023-01-01,ILIconsultationrate,0-4,1816.3
primary care syndromic,Estonia,EE,2022-W52,2023-01-01,ILIconsultationrate,15-64,387.8
primary care syndromic,Estonia,EE,2022-W52,2023-01-01,ILIconsultationrate,5-14,711.3
primary care syndromic,Estonia,EE,2022-W52,2023-01-01,ILIconsultationrate,65+,140.0
primary care syndromic,Estonia,EE,2022-W52,2023-01-01,ILIconsultationrate,total,469.8
primary care syndromic,Estonia,EE,2022-W51,2022-12-25,ILIconsultationrate,0-4,1786.5
primary care syndromic,Estonia,EE,2022-W51,2022-12-25,ILIconsultationrate,15-64,429.6
primary care syndromic,Estonia,EE,2022-W51,2022-12-25,ILIconsultationrate,5-14,1033.3
primary care syndromic,Estonia,EE,2022-W51,2022-12-25,ILIconsultationrate,65+,171.1
primary care syndromic,Estonia,EE,2022-W51,2022-12-25,ILIconsultationrate,total,541.3
primary care syndromic,Estonia,EE,2022-W50,2022-12-18,ILIconsultationrate,0-4,1652.5
primary care syndromic,Estonia,EE,2022-W50,2022-12-18,ILIconsultationrate,15-64,394.3
primary care syndromic,Estonia,EE,2022-W50,2022-12-18,ILIconsultationrate,5-14,926.0
primary care syndromic,Estonia,EE,2022-W50,2022-12-18,ILIconsultationrate,65+,150.3
primary care syndromic,Estonia,EE,2022-W50,2022-12-18,ILIconsultationrate,total,493.6
primary care syndromic,Estonia,EE,2022-W49,2022-12-11,ILIconsultationrate,0-4,1116.6
primary care syndromic,Estonia,EE,2022-W49,2022-12-11,ILIconsultationrate,15-64,346.0
primary care syndromic,Estonia,EE,2022-W49,2022-12-11,ILIconsultationrate,5-14,597.2
primary care syndromic,Estonia,EE,2022-W49,2022-12-11,ILIconsultationrate,65+,77.8
primary care syndromic,Estonia,EE,2022-W49,2022-12-11,ILIconsultationrate,total,377.9
primary care syndromic,Estonia,EE,2022-W48,2022-12-04,ILIconsultationrate,0-4,1280.3
primary care syndromic,Estonia,EE,2022-W48,2022-12-04,ILIconsultationrate,15-64,257.2
