survtype,location_name,iso2_code,yearweek,week_end_date,indicator,age,value
non-sentinel,EU/EEA,,2020-W44,2020-11-08,hospitaladmissions,unk,24483
non-sentinel,EU/EEA,,2020-W43,2020-11-01,hospitaladmissions,0-4,327
non-sentinel,EU/EEA,,2020-W43,2020-11-01,hospitaladmissions,15-64,12357
non-sentinel,EU/EEA,,2020-W43,2020-11-01,hospitaladmissions,5-14,180
non-sentinel,EU/EEA,,2020-W43,2020-11-01,hospitaladmissions,65+,20452
non-sentinel,EU/EEA,,2020-W43,2020-11-01,hospitaladmissions,total,53166
non-sentinel,EU/EEA,,2020-W43,2020-11-01,hospitaladmissions,unk,19850
non-sentinel,EU/EEA,,2020-W42,2020-10-25,hospitaladmissions,0-4,240
non-sentinel,EU/EEA,,2020-W42,2020-10-25,hospitaladmissions,15-64,8211
non-sentinel,EU/EEA,,2020-W42,2020-10-25,hospitaladmissions,5-14,144
non-sentinel,EU/EEA,,2020-W42,2020-10-25,hospitaladmissions,65+,12506
non-sentinel,EU/EEA,,2020-W42,2020-10-25,hospitaladmissions,total,34653
non-sentinel,EU/EEA,,2020-W42,2020-10-25,hospitaladmissions,unk,13552
non-sentinel,EU/EEA,,2020-W41,2020-10-18,hospitaladmissions,0-4,134
non-sentinel,EU/EEA,,2020-W41,2020-10-18,hospitaladmissions,15-64,5762
non-sentinel,EU/EEA,,2020-W41,2020-10-18,hospitaladmissions,5-14,92
non-sentinel,EU/EEA,,2020-W41,2020-10-18,hospitaladmissions,65+,7807
non-sentinel,EU/EEA,,2020-W41,2020-10-18,hospitaladmissions,total,23814
non-sentinel,EU/EEA,,2020-W41,2020-10-18,hospitaladmissions,unk,10019
non-sentinel,EU/EEA,,2020-W40,2020-10-11,hospitaladmissions,0-4,105
non-sentinel,EU/EEA,,2020-W40,2020-10-11,hospitaladmissions,15-64,4330
non-sentinel,EU/EEA,,2020-W40,2020-10-11,hospitaladmissions,5-14,64
non-sentinel,EU/EEA,,2020-W40,2020-10-11,hospitaladmissions,65+,5475
non-sentinel,EU/EEA,,2020-W40,2020-10-11,hospitaladmissions,total,18160
non-sentinel,EU/EEA,,2020-W40,2020-10-11,hospitaladmissions,unk,8186
non-sentinel,EU/EEA,,2020-W39,2020-10-04,hospitaladmissions,0-4,81
non-sentinel,EU/EEA,,2020-W39,2020-10-04,hospitaladmissions,15-64,3838
non-sentinel,EU/EEA,,2020-W39,2020-10-04,hospitaladmissions,5-14,55
non-sentinel,EU/EEA,,2020-W39,2020-10-04,hospitaladmissions,65+,4464
non-sentinel,EU/EEA,,2020-W39,2020-10-04,hospitaladmissions,total,16351
non-sentinel,EU/EEA,,2020-W39,2020-10-04,hospitaladmissions,unk,7913
non-sentinel,EU/EEA,,2020-W38,2020-09-27,hospitaladmissions,0-4,76
non-sentinel,EU/EEA,,2020-W38,2020-09-27,hospitaladmissions,15-64,3216
non-sentinel,EU/EEA,,2020-W38,2020-09-27,hospitaladmissions,5-14,83
non-sentinel,EU/EEA,,2020-W38,2020-09-27,hospitaladmissions,65+,3541
non-sentinel,EU/EEA,,2020-W38,2020-09-27,hospitaladmissions,total,14399
non-sentinel,EU/EEA,,2020-W38,2020-09-27,hospitaladmissions,unk,7483
non-sentinel,EU/EEA,,2020-W37,2020-09-20,hospitaladmissions,0-4,65
non-sentinel,EU/EEA,,2020-W37,2020-09-20,hospitaladmissions,15-64,2416
non-sentinel,EU/EEA,,2020-W37,2020-09-20,hospitaladmissions,5-14,53
non-sentinel,EU/EEA,,2020-W37,2020-09-20,hospitaladmissions,65+,2482
non-sentinel,EU/EEA,,2020-W37,2020-09-20,hospitaladmissions,total,11650
non-sentinel,EU/EEA,,2020-W37,2020-09-20,hospitaladmissions,unk,6634
non-sentinel,EU/EEA,,2020-W36,2020-09-13,hospitaladmissions,0-4,70
non-sentinel,EU/EEA,,2020-W36,2020-09-13,hospitaladmissions,15-64,2035
non-sentinel,EU/EEA,,2020-W36,2020-09-13,hospitaladmissions,5-14,49
non-sentinel,EU/EEA,,2020-W36,2020-09-13,hospitaladmissions,65+,1700
non-sentinel,EU/EEA,,2020-W36,2020-09-13,hospitaladmissions,total,9438
non-sentinel,EU/EEA,,2020-W36,2020-09-13,hospitaladmissions,unk,5584
non-sentinel,EU/EEA,,2020-W35,2020-09-06,hospitaladmissions,0-4,53
non-sentinel,EU/EEA,,2020-W35,2020-09-06,hospitaladmissions,15-64,1661
non-sentinel,EU/EEA,,2020-W35,2020-09-06,hospitaladmissions,5-14,44
non-sentinel,EU/EEA,,2020-W35,2020-09-06,hospitaladmissions,65+,1314
non-sentinel,EU/EEA,,2020-W35,2020-09-06,hospitaladmissions,total,7780
non-sentinel,EU/EEA,,2020-W35,2020-09-06,hospitaladmissions,unk,4708
non-sentinel,EU/EEA,,2020-W34,2020-08-30,hospitaladmissions,0-4,52
non-sentinel,EU/EEA,,2020-W34,2020-08-30,hospitaladmissions,15-64,1632
non-sentinel,EU/EEA,,2020-W34,2020-08-30,hospitaladmissions,5-14,43
non-sentinel,EU/EEA,,2020-W34,2020-08-30,hospitaladmissions,65+,1118
non-sentinel,EU/EEA,,2020-W34,2020-08-30,hospitaladmissions,total,6694
non-sentinel,EU/EEA,,2020-W34,2020-08-30,hospitaladmissions,unk,3849
non-sentinel,EU/EEA,,2020-W33,2020-08-23,hospitaladmissions,0-4,42
non-sentinel,EU/EEA,,2020-W33,2020-08-23,hospitaladmissions,15-64,1349
non-sentinel,EU/EEA,,2020-W33,2020-08-23,hospitaladmissions,5-14,39
non-sentinel,EU/EEA,,2020-W33,2020-08-23,hospitaladmissions,65+,1139
non-sentinel,EU/EEA,,2020-W33,2020-08-23,hospitaladmissions,total,5564
non-sentinel,EU/EEA,,2020-W33,2020-08-23,hospitaladmissions,unk,2995
non-sentinel,EU/EEA,,2020-W32,2020-08-16,hospitaladmissions,0-4,45
non-sentinel,EU/EEA,,2020-W32,2020-08-16,hospitaladmissions,15-64,1277
non-sentinel,EU/EEA,,2020-W32,2020-08-16,hospitaladmissions,5-14,36
non-sentinel,EU/EEA,,2020-W32,2020-08-16,hospitaladmissions,65+,951
non-sentinel,EU/EEA,,2020-W32,2020-08-16,hospitaladmissions,total,4450
non-sentinel,EU/EEA,,2020-W32,2020-08-16,hospitaladmissions,unk,2141
non-sentinel,EU/EEA,,2020-W31,2020-08-09,hospitaladmissions,0-4,37
non-sentinel,EU/EEA,,2020-W31,2020-08-09,hospitaladmissions,15-64,1200
non-sentinel,EU/EEA,,2020-W31,2020-08-09,hospitaladmissions,5-14,30
non-sentinel,EU/EEA,,2020-W31,2020-08-09,hospitaladmissions,65+,930
non-sentinel,EU/EEA,,2020-W31,2020-08-09,hospitaladmissions,total,3861
non-sentinel,EU/EEA,,2020-W31,2020-08-09,hospitaladmissions,unk,1664
non-sentinel,EU/EEA,,2020-W30,2020-08-02,hospitaladmissions,0-4,40
non-sentinel,EU/EEA,,2020-W30,2020-08-02,hospitaladmissions,15-64,1069
non-sentinel,EU/EEA,,2020-W30,2020-08-02,hospitaladmissions,5-14,39
non-sentinel,EU/EEA,,2020-W30,2020-08-02,hospitaladmissions,65+,815
non-sentinel,EU/EEA,,2020-W30,2020-08-02,hospitaladmissions,total,3086
non-sentinel,EU/EEA,,2020-W30,2020-08-02,hospitaladmissions,unk,1123
non-sentinel,EU/EEA,,2020-W29,2020-07-26,hospitaladmissions,0-4,39
non-sentinel,EU/EEA,,2020-W29,2020-07-26,hospitaladmissions,15-64,1004
non-sentinel,EU/EEA,,2020-W29,2020-07-26,hospitaladmissions,5-14,26
non-sentinel,EU/EEA,,2020-W29,2020-07-26,hospitaladmissions,65+,782
non-sentinel,EU/EEA,,2020-W29,2020-07-26,hospitaladmissions,total,2720
non-sentinel,EU/EEA,,2020-W29,2020-07-26,hospitaladmissions,unk,869
non-sentinel,EU/EEA,,2020-W28,2020-07-19,hospitaladmissions,0-4,31
non-sentinel,EU/EEA,,2020-W28,2020-07-19,hospitaladmissions,15-64,875
non-sentinel,EU/EEA,,2020-W28,2020-07-19,hospitaladmissions,5-14,42
non-sentinel,EU/EEA,,2020-W28,2020-07-19,hospitaladmissions,65+,759
non-sentinel,EU/EEA,,2020-W28,2020-07-19,hospitaladmissions,total,2361
non-sentinel,EU/EEA,,2020-W28,2020-07-19,hospitaladmissions,unk,654
non-sentinel,EU/EEA,,2020-W27,2020-07-12,hospitaladmissions,0-4,28
non-sentinel,EU/EEA,,2020-W27,2020-07-12,hospitaladmissions,15-64,972
non-sentinel,EU/EEA,,2020-W27,2020-07-12,hospitaladmissions,5-14,27
non-sentinel,EU/EEA,,2020-W27,2020-07-12,hospitaladmissions,65+,786
non-sentinel,EU/EEA,,2020-W27,2020-07-12,hospitaladmissions,total,2429
non-sentinel,EU/EEA,,2020-W27,2020-07-12,hospitaladmissions,unk,616
non-sentinel,EU/EEA,,2020-W26,2020-07-05,hospitaladmissions,0-4,24
non-sentinel,EU/EEA,,2020-W26,2020-07-05,hospitaladmissions,15-64,997
non-sentinel,EU/EEA,,2020-W26,2020-07-05,hospitaladmissions,5-14,32
non-sentinel,EU/EEA,,2020-W26,2020-07-05,hospitaladmissions,65+,919
non-sentinel,EU/EEA,,2020-W26,2020-07-05,hospitaladmissions,total,2678
non-sentinel,EU/EEA,,2020-W26,2020-07-05,hospitaladmissions,unk,706
non-sentinel,EU/EEA,,2020-W25,2020-06-28,hospitaladmissions,0-4,39
non-sentinel,EU/EEA,,2020-W25,2020-06-28,hospitaladmissions,15-64,1073
non-sentinel,EU/EEA,,2020-W25,2020-06-28,hospitaladmissions,5-14,31
non-sentinel,EU/EEA,,2020-W25,2020-06-28,hospitaladmissions,65+,1033
non-sentinel,EU/EEA,,2020-W25,2020-06-28,hospitaladmissions,total,2882
non-sentinel,EU/EEA,,2020-W25,2020-06-28,hospitaladmissions,unk,706
non-sentinel,EU/EEA,,2020-W24,2020-06-21,hospitaladmissions,0-4,41
non-sentinel,EU/EEA,,2020-W24,2020-06-21,hospitaladmissions,15-64,1098
non-sentinel,EU/EEA,,2020-W24,2020-06-21,hospitaladmissions,5-14,27
non-sentinel,EU/EEA,,2020-W24,2020-06-21,hospitaladmissions,65+,1257
non-sentinel,EU/EEA,,2020-W24,2020-06-21,hospitaladmissions,total,3127
non-sentinel,EU/EEA,,2020-W24,2020-06-21,hospitaladmissions,unk,704
non-sentinel,EU/EEA,,2020-W23,2020-06-14,hospitaladmissions,0-4,24
non-sentinel,EU/EEA,,2020-W23,2020-06-14,hospitaladmissions,15-64,1187
non-sentinel,EU/EEA,,2020-W23,2020-06-14,hospitaladmissions,5-14,28
non-sentinel,EU/EEA,,2020-W23,2020-06-14,hospitaladmissions,65+,1527
non-sentinel,EU/EEA,,2020-W23,2020-06-14,hospitaladmissions,total,3652
non-sentinel,EU/EEA,,2020-W23,2020-06-14,hospitaladmissions,unk,886
non-sentinel,EU/EEA,,2020-W22,2020-06-07,hospitaladmissions,0-4,33
non-sentinel,EU/EEA,,2020-W22,2020-06-07,hospitaladmissions,15-64,1382
non-sentinel,EU/EEA,,2020-W22,2020-06-07,hospitaladmissions,5-14,37
non-sentinel,EU/EEA,,2020-W22,2020-06-07,hospitaladmissions,65+,2145
non-sentinel,EU/EEA,,2020-W22,2020-06-07,hospitaladmissions,total,4603
non-sentinel,EU/EEA,,2020-W22,2020-06-07,hospitaladmissions,unk,1006
non-sentinel,EU/EEA,,2020-W21,2020-05-31,hospitaladmissions,0-4,38
non-sentinel,EU/EEA,,2020-W21,2020-05-31,hospitaladmissions,15-64,1739
non-sentinel,EU/EEA,,2020-W21,2020-05-31,hospitaladmissions,5-14,33
non-sentinel,EU/EEA,,2020-W21,2020-05-31,hospitaladmissions,65+,2705
non-sentinel,EU/EEA,,2020-W21,2020-05-31,hospitaladmissions,total,5688
non-sentinel,EU/EEA,,2020-W21,2020-05-31,hospitaladmissions,unk,1173
non-sentinel,EU/EEA,,2020-W20,2020-05-24,hospitaladmissions,0-4,61
non-sentinel,EU/EEA,,2020-W20,2020-05-24,hospitaladmissions,15-64,2443
non-sentinel,EU/EEA,,2020-W20,2020-05-24,hospitaladmissions,5-14,71
non-sentinel,EU/EEA,,2020-W20,2020-05-24,hospitaladmissions,65+,3799
non-sentinel,EU/EEA,,2020-W20,2020-05-24,hospitaladmissions,total,7983
non-sentinel,EU/EEA,,2020-W20,2020-05-24,hospitaladmissions,unk,1609
non-sentinel,EU/EEA,,2020-W19,2020-05-17,hospitaladmissions,0-4,76
non-sentinel,EU/EEA,,2020-W19,2020-05-17,hospitaladmissions,15-64,3479
non-sentinel,EU/EEA,,2020-W19,2020-05-17,hospitaladmissions,5-14,80
non-sentinel,EU/EEA,,2020-W19,2020-05-17,hospitaladmissions,65+,5307
non-sentinel,EU/EEA,,2020-W19,2020-05-17,hospitaladmissions,total,11656
non-sentinel,EU/EEA,,2020-W19,2020-05-17,hospitaladmissions,unk,2714
non-sentinel,EU/EEA,,2020-W18,2020-05-10,hospitaladmissions,0-4,112
non-sentinel,EU/EEA,,2020-W18,2020-05-10,hospitaladmissions,15-64,4587
non-sentinel,EU/EEA,,2020-W18,2020-05-10,hospitaladmissions,5-14,121
non-sentinel,EU/EEA,,2020-W18,2020-05-10,hospitaladmissions,65+,7282
non-sentinel,EU/EEA,,2020-W18,2020-05-10,hospitaladmissions,total,15711
non-sentinel,EU/EEA,,2020-W18,2020-05-10,hospitaladmissions,unk,3609
non-sentinel,EU/EEA,,2020-W17,2020-05-03,hospitaladmissions,0-4,96
non-sentinel,EU/EEA,,2020-W17,2020-05-03,hospitaladmissions,15-64,6429
non-sentinel,EU/EEA,,2020-W17,2020-05-03,hospitaladmissions,5-14,110
non-sentinel,EU/EEA,,2020-W17,2020-05-03,hospitaladmissions,65+,11210
non-sentinel,EU/EEA,,2020-W17,2020-05-03,hospitaladmissions,total,23689
non-sentinel,EU/EEA,,2020-W17,2020-05-03,hospitaladmissions,unk,5844
non-sentinel,EU/EEA,,2020-W16,2020-04-26,hospitaladmissions,0-4,118
non-sentinel,EU/EEA,,2020-W16,2020-04-26,hospitaladmissions,15-64,8418
non-sentinel,EU/EEA,,2020-W16,2020-04-26,hospitaladmissions,5-14,114
non-sentinel,EU/EEA,,2020-W16,2020-04-26,hospitaladmissions,65+,14349
non-sentinel,EU/EEA,,2020-W16,2020-04-26,hospitaladmissions,total,32532
non-sentinel,EU/EEA,,2020-W16,2020-04-26,hospitaladmissions,unk,9533
non-sentinel,EU/EEA,,2020-W15,2020-04-19,hospitaladmissions,0-4,164
non-sentinel,EU/EEA,,2020-W15,2020-04-19,hospitaladmissions,15-64,12535
non-sentinel,EU/EEA,,2020-W15,2020-04-19,hospitaladmissions,5-14,118
non-sentinel,EU/EEA,,2020-W15,2020-04-19,hospitaladmissions,65+,20533
non-sentinel,EU/EEA,,2020-W15,2020-04-19,hospitaladmissions,total,48975
non-sentinel,EU/EEA,,2020-W15,2020-04-19,hospitaladmissions,unk,15625
non-sentinel,EU/EEA,,2020-W14,2020-04-12,hospitaladmissions,0-4,173
non-sentinel,EU/EEA,,2020-W14,2020-04-12,hospitaladmissions,15-64,17187
non-sentinel,EU/EEA,,2020-W14,2020-04-12,hospitaladmissions,5-14,136
non-sentinel,EU/EEA,,2020-W14,2020-04-12,hospitaladmissions,65+,24905
non-sentinel,EU/EEA,,2020-W14,2020-04-12,hospitaladmissions,total,67110
non-sentinel,EU/EEA,,2020-W14,2020-04-12,hospitaladmissions,unk,24709
non-sentinel,EU/EEA,,2020-W13,2020-04-05,hospitaladmissions,0-4,173
non-sentinel,EU/EEA,,2020-W13,2020-04-05,hospitaladmissions,15-64,18679
non-sentinel,EU/EEA,,2020-W13,2020-04-05,hospitaladmissions,5-14,91
non-sentinel,EU/EEA,,2020-W13,2020-04-05,hospitaladmissions,65+,26535
non-sentinel,EU/EEA,,2020-W13,2020-04-05,hospitaladmissions,total,82490
non-sentinel,EU/EEA,,2020-W13,2020-04-05,hospitaladmissions,unk,37012
non-sentinel,EU/EEA,,2020-W12,2020-03-29,hospitaladmissions,0-4,105
non-sentinel,EU/EEA,,2020-W12,2020-03-29,hospitaladmissions,15-64,13561
non-sentinel,EU/EEA,,2020-W12,2020-03-29,hospitaladmissions,5-14,73
non-sentinel,EU/EEA,,2020-W12,2020-03-29,hospitaladmissions,65+,19329
non-sentinel,EU/EEA,,2020-W12,2020-03-29,hospitaladmissions,total,57228
non-sentinel,EU/EEA,,2020-W12,2020-03-29,hospitaladmissions,unk,24160
non-sentinel,EU/EEA,,2020-W11,2020-03-22,hospitaladmissions,0-4,63
non-sentinel,EU/EEA,,2020-W11,2020-03-22,hospitaladmissions,15-64,6774
non-sentinel,EU/EEA,,2020-W11,2020-03-22,hospitaladmissions,5-14,37
non-sentinel,EU/EEA,,2020-W11,2020-03-22,hospitaladmissions,65+,9648
non-sentinel,EU/EEA,,2020-W11,2020-03-22,hospitaladmissions,total,25314
non-sentinel,EU/EEA,,2020-W11,2020-03-22,hospitaladmissions,unk,8792
non-sentinel,EU/EEA,,2020-W10,2020-03-15,hospitaladmissions,0-4,27
non-sentinel,EU/EEA,,2020-W10,2020-03-15,hospitaladmissions,15-64,3005
non-sentinel,EU/EEA,,2020-W10,2020-03-15,hospitaladmissions,5-14,17
non-sentinel,EU/EEA,,2020-W10,2020-03-15,hospitaladmissions,65+,4924
non-sentinel,EU/EEA,,2020-W10,2020-03-15,hospitaladmissions,total,9684
non-sentinel,EU/EEA,,2020-W10,2020-03-15,hospitaladmissions,unk,1711
non-sentinel,EU/EEA,,2020-W09,2020-03-08,hospitaladmissions,0-4,9
non-sentinel,EU/EEA,,2020-W09,2020-03-08,hospitaladmissions,15-64,867
non-sentinel,EU/EEA,,2020-W09,2020-03-08,hospitaladmissions,5-14,6
non-sentinel,EU/EEA,,2020-W09,2020-03-08,hospitaladmissions,65+,1695
non-sentinel,EU/EEA,,2020-W09,2020-03-08,hospitaladmissions,total,2689
non-sentinel,EU/EEA,,2020-W09,2020-03-08,hospitaladmissions,unk,112
non-sentinel,EU/EEA,,2020-W08,2020-03-01,hospitaladmissions,0-4,5
non-sentinel,EU/EEA,,2020-W08,2020-03-01,hospitaladmissions,15-64,188
non-sentinel,EU/EEA,,2020-W08,2020-03-01,hospitaladmissions,5-14,2
non-sentinel,EU/EEA,,2020-W08,2020-03-01,hospitaladmissions,65+,374
non-sentinel,EU/EEA,,2020-W08,2020-03-01,hospitaladmissions,total,569
non-sentinel,EU/EEA,,2020-W08,2020-03-01,hospitaladmissions,unk,0
non-sentinel,EU/EEA,,2020-W07,2020-02-23,hospitaladmissions,0-4,3
non-sentinel,EU/EEA,,2020-W07,2020-02-23,hospitaladmissions,15-64,21
non-sentinel,EU/EEA,,2020-W07,2020-02-23,hospitaladmissions,5-14,0
non-sentinel,EU/EEA,,2020-W07,2020-02-23,hospitaladmissions,65+,45
non-sentinel,EU/EEA,,2020-W07,2020-02-23,hospitaladmissions,total,69
non-sentinel,EU/EEA,,2020-W07,2020-02-23,hospitaladmissions,unk,0
non-sentinel,EU/EEA,,2020-W06,2020-02-16,hospitaladmissions,0-4,1
non-sentinel,EU/EEA,,2020-W06,2020-02-16,hospitaladmissions,15-64,22
non-sentinel,EU/EEA,,2020-W06,2020-02-16,hospitaladmissions,5-14,1
non-sentinel,EU/EEA,,2020-W06,2020-02-16,hospitaladmissions,65+,24
non-sentinel,EU/EEA,,2020-W06,2020-02-16,hospitaladmissions,total,49
non-sentinel,EU/EEA,,2020-W06,2020-02-16,hospitaladmissions,unk,1
non-sentinel,EU/EEA,,2020-W05,2020-02-09,hospitaladmissions,0-4,4
non-sentinel,EU/EEA,,2020-W05,2020-02-09,hospitaladmissions,15-64,41
non-sentinel,EU/EEA,,2020-W05,2020-02-09,hospitaladmissions,5-14,1
non-sentinel,EU/EEA,,2020-W05,2020-02-09,hospitaladmissions,65+,46
non-sentinel,EU/EEA,,2020-W05,2020-02-09,hospitaladmissions,total,93
non-sentinel,EU/EEA,,2020-W05,2020-02-09,hospitaladmissions,unk,1
non-sentinel,EU/EEA,,2020-W04,2020-02-02,hospitaladmissions,15-64,10
non-sentinel,EU/EEA,,2020-W04,2020-02-02,hospitaladmissions,65+,31
non-sentinel,EU/EEA,,2020-W04,2020-02-02,hospitaladmissions,total,41
non-sentinel,EU/EEA,,2020-W04,2020-02-02,hospitaladmissions,unk,0
non-sentinel,EU/EEA,,2020-W03,2020-01-26,hospitaladmissions,15-64,13
non-sentinel,EU/EEA,,2020-W03,2020-01-26,hospitaladmissions,65+,23
non-sentinel,EU/EEA,,2020-W03,2020-01-26,hospitaladmissions,total,37
non-sentinel,EU/EEA,,2020-W03,2020-01-26,hospitaladmissions,unk,1
non-sentinel,EU/EEA,,2020-W02,2020-01-19,hospitaladmissions,15-64,25
non-sentinel,EU/EEA,,2020-W02,2020-01-19,hospitaladmissions,65+,31
non-sentinel,EU/EEA,,2020-W02,2020-01-19,hospitaladmissions,total,56
non-sentinel,EU/EEA,,2020-W02,2020-01-19,hospitaladmissions,unk,0
non-sentinel,EU/EEA,,2020-W01,2020-01-12,hospitaladmissions,0-4,4
non-sentinel,EU/EEA,,2020-W01,2020-01-12,hospitaladmissions,15-64,13
non-sentinel,EU/EEA,,2020-W01,2020-01-12,hospitaladmissions,65+,33
non-sentinel,EU/EEA,,2020-W01,2020-01-12,hospitaladmissions,total,50
non-sentinel,EU/EEA,,2020-W01,2020-01-12,hospitaladmissions,unk,0
non-sentinel,EU/EEA,,2019-W52,2020-01-05,hospitaladmissions,15-64,1
non-sentinel,EU/EEA,,2019-W52,2020-01-05,hospitaladmissions,65+,1
non-sentinel,EU/EEA,,2019-W52,2020-01-05,hospitaladmissions,total,2
non-sentinel,EU/EEA,,2019-W51,2019-12-29,hospitaladmissions,65+,4
non-sentinel,EU/EEA,,2019-W51,2019-12-29,hospitaladmissions,total,4
non-sentinel,EU/EEA,,2019-W50,2019-12-22,hospitaladmissions,65+,1
non-sentinel,EU/EEA,,2019-W50,2019-12-22,hospitaladmissions,total,1
non-sentinel,EU/EEA,,2019-W49,2019-12-15,hospitaladmissions,15-64,1
non-sentinel,EU/EEA,,2019-W49,2019-12-15,hospitaladmissions,total,1
non-sentinel,Finland,FI,2022-W40,2022-10-09,hospitaladmissions,65+,2
non-sentinel,Finland,FI,2022-W40,2022-10-09,hospitaladmissions,total,2
non-sentinel,Finland,FI,2022-W38,2022-09-25,hospitaladmissions,65+,1
non-sentinel,Finland,FI,2022-W38,2022-09-25,hospitaladmissions,total,1
non-sentinel,Finland,FI,2022-W37,2022-09-18,hospitaladmissions,65+,1
non-sentinel,Finland,FI,2022-W37,2022-09-18,hospitaladmissions,total,1
non-sentinel,Finland,FI,2022-W33,2022-08-21,hospitaladmissions,15-64,1
non-sentinel,Finland,FI,2022-W33,2022-08-21,hospitaladmissions,65+,4
non-sentinel,Finland,FI,2022-W33,2022-08-21,hospitaladmissions,total,5
non-sentinel,Finland,FI,2022-W31,2022-08-07,hospitaladmissions,65+,1
non-sentinel,Finland,FI,2022-W31,2022-08-07,hospitaladmissions,total,1
non-sentinel,Finland,FI,2022-W30,2022-07-31,hospitaladmissions,65+,1
non-sentinel,Finland,FI,2022-W30,2022-07-31,hospitaladmissions,total,1
non-sentinel,Finland,FI,2022-W25,2022-06-26,hospitaladmissions,65+,1
non-sentinel,Finland,FI,2022-W25,2022-06-26,hospitaladmissions,total,1
non-sentinel,Finland,FI,2022-W23,2022-06-12,hospitaladmissions,15-64,1
non-sentinel,Finland,FI,2022-W23,2022-06-12,hospitaladmissions,total,1
non-sentinel,Finland,FI,2022-W17,2022-05-01,hospitaladmissions,65+,3
non-sentinel,Finland,FI,2022-W17,2022-05-01,hospitaladmissions,total,3
non-sentinel,Finland,FI,2022-W16,2022-04-24,hospitaladmissions,65+,2
non-sentinel,Finland,FI,2022-W16,2022-04-24,hospitaladmissions,total,2
non-sentinel,Finland,FI,2022-W15,2022-04-17,hospitaladmissions,65+,4
non-sentinel,Finland,FI,2022-W15,2022-04-17,hospitaladmissions,total,4
non-sentinel,Finland,FI,2022-W14,2022-04-10,hospitaladmissions,65+,12
non-sentinel,Finland,FI,2022-W14,2022-04-10,hospitaladmissions,total,12
non-sentinel,Finland,FI,2022-W13,2022-04-03,hospitaladmissions,65+,4
non-sentinel,Finland,FI,2022-W13,2022-04-03,hospitaladmissions,total,4
non-sentinel,Finland,FI,2022-W12,2022-03-27,hospitaladmissions,15-64,1
non-sentinel,Finland,FI,2022-W12,2022-03-27,hospitaladmissions,65+,3
non-sentinel,Finland,FI,2022-W12,2022-03-27,hospitaladmissions,total,4
non-sentinel,Finland,FI,2022-W11,2022-03-20,hospitaladmissions,15-64,1
non-sentinel,Finland,FI,2022-W11,2022-03-20,hospitaladmissions,65+,13
non-sentinel,Finland,FI,2022-W11,2022-03-20,hospitaladmissions,total,14
non-sentinel,Finland,FI,2022-W10,2022-03-13,hospitaladmissions,15-64,3
non-sentinel,Finland,FI,2022-W10,2022-03-13,hospitaladmissions,65+,5
non-sentinel,Finland,FI,2022-W10,2022-03-13,hospitaladmissions,total,8
non-sentinel,Finland,FI,2022-W09,2022-03-06,hospitaladmissions,15-64,1
non-sentinel,Finland,FI,2022-W09,2022-03-06,hospitaladmissions,65+,11
non-sentinel,Finland,FI,2022-W09,2022-03-06,hospitaladmissions,total,12
non-sentinel,Finland,FI,2022-W08,2022-02-27,hospitaladmissions,15-64,2
non-sentinel,Finland,FI,2022-W08,2022-02-27,hospitaladmissions,65+,10
non-sentinel,Finland,FI,2022-W08,2022-02-27,hospitaladmissions,total,12
non-sentinel,Finland,FI,2022-W07,2022-02-20,hospitaladmissions,65+,13
non-sentinel,Finland,FI,2022-W07,2022-02-20,hospitaladmissions,total,13
non-sentinel,Finland,FI,2022-W06,2022-02-13,hospitaladmissions,65+,7
non-sentinel,Finland,FI,2022-W06,2022-02-13,hospitaladmissions,total,7
non-sentinel,Finland,FI,2022-W05,2022-02-06,hospitaladmissions,65+,18
non-sentinel,Finland,FI,2022-W05,2022-02-06,hospitaladmissions,total,18
non-sentinel,Finland,FI,2022-W04,2022-01-30,hospitaladmissions,65+,4
non-sentinel,Finland,FI,2022-W04,2022-01-30,hospitaladmissions,total,4
non-sentinel,Finland,FI,2022-W03,2022-01-23,hospitaladmissions,65+,4
non-sentinel,Finland,FI,2022-W03,2022-01-23,hospitaladmissions,total,4
non-sentinel,Finland,FI,2022-W02,2022-01-16,hospitaladmissions,0-4,2
non-sentinel,Finland,FI,2022-W02,2022-01-16,hospitaladmissions,15-64,6
non-sentinel,Finland,FI,2022-W02,2022-01-16,hospitaladmissions,5-14,2
non-sentinel,Finland,FI,2022-W02,2022-01-16,hospitaladmissions,65+,28
non-sentinel,Finland,FI,2022-W02,2022-01-16,hospitaladmissions,total,38
non-sentinel,Finland,FI,2022-W01,2022-01-09,hospitaladmissions,0-4,1
non-sentinel,Finland,FI,2022-W01,2022-01-09,hospitaladmissions,15-64,29
non-sentinel,Finland,FI,2022-W01,2022-01-09,hospitaladmissions,5-14,1
non-sentinel,Finland,FI,2022-W01,2022-01-09,hospitaladmissions,65+,81
non-sentinel,Finland,FI,2022-W01,2022-01-09,hospitaladmissions,total,112
non-sentinel,Finland,FI,2021-W52,2022-01-02,hospitaladmissions,0-4,3
non-sentinel,Finland,FI,2021-W52,2022-01-02,hospitaladmissions,15-64,42
non-sentinel,Finland,FI,2021-W52,2022-01-02,hospitaladmissions,65+,85
non-sentinel,Finland,FI,2021-W52,2022-01-02,hospitaladmissions,total,130
non-sentinel,Finland,FI,2021-W51,2021-12-26,hospitaladmissions,0-4,4
non-sentinel,Finland,FI,2021-W51,2021-12-26,hospitaladmissions,15-64,29
